rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,view_history,stimulus,key_press,button_pressed,id,type,shape,color,condition
4609,NA,,html-button-delay-response,16,81135,0.0-16.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,,0,testing.10,testing,dot,,AnotB_red
4954,NA,,html-button-delay-response,17,86602,0.0-17.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,,2,testing.13,testing,dot,,AB
4642,NA,,html-button-delay-response,18,91747,0.0-18.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,,0,testing.8,testing,dot,,AnotB_grey
4293,NA,,html-button-delay-response,19,96553,0.0-19.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,,0,testing.11,testing,dot,,AnotB_red
4619,NA,,html-button-delay-response,20,101676,0.0-20.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot76'></div></div> </div>,,0,testing.3,testing,dot,,notAB
4706,NA,,html-button-delay-response,21,106891,0.0-21.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,,2,testing.12,testing,dot,,AB
4667,NA,,html-button-delay-response,22,112066,0.0-22.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot43'></div></div> </div>,,0,testing.14,testing,dot,,notAnotB
4726,NA,,html-button-delay-response,23,117300,0.0-23.0,lwn583c7bo,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot54'></div></div> </div>,,0,testing.5,testing,dot,,notAB
11786,"['wugging had to do with the direction of the movement/rotation direction', 'wugging had to do with the colors']",self_report,survey-multi-select,24,129599,0.0-24.0,lwn583c7bo,,,,,,,,,
23780,1ug,demo.1,survey-dropdown,25,153383,0.0-25.0,lwn583c7bo,,,,,,,,,
23780,none,demo.2,survey-dropdown,25,153383,0.0-25.0,lwn583c7bo,,,,,,,,,
23780,female,demo.3,survey-dropdown,25,153383,0.0-25.0,lwn583c7bo,,,,,,,,,
23780,12-24,demo.4,survey-dropdown,25,153383,0.0-25.0,lwn583c7bo,,,,,,,,,
20997,5f37ff439afb5d2bd8472166,ProlificID,survey-text,0,20999,0.0-0.0,6srjcnxtl3,,,,,,,,,
7562,NA,instructions,instructions,1,28562,0.0-1.0,6srjcnxtl3,"[{""page_index"":0,""viewing_time"":7561}]",,,,,,,,
null,NA,,html-keyboard-response,2,32080,0.0-2.0,6srjcnxtl3,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot34'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,3,36605,0.0-3.0,6srjcnxtl3,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,4,41118,0.0-4.0,6srjcnxtl3,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,5,45632,0.0-5.0,6srjcnxtl3,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,6,50157,0.0-6.0,6srjcnxtl3,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,7,54683,0.0-7.0,6srjcnxtl3,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,null,,,,,,
44973,NA,break,html-button-response,8,100673,0.0-8.0,6srjcnxtl3,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>! You will see animations and will be asked to make a decision.</p>",,0,,,,,
14062,NA,,html-button-delay-response,9,114737,0.0-9.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,2,testing.1,testing,dot,,AB
6692,NA,,html-button-delay-response,10,121938,0.0-10.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot21'></div></div> </div>,,0,testing.2,testing,dot,,notAnotB
5635,NA,,html-button-delay-response,11,128080,0.0-11.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,0,testing.9,testing,dot,,AnotB_red
5948,NA,,html-button-delay-response,12,134545,0.0-12.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot32'></div></div> </div>,,0,testing.4,testing,dot,,notAB
5421,NA,,html-button-delay-response,13,140473,0.0-13.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,,0,testing.7,testing,dot,,AnotB_grey
5096,NA,,html-button-delay-response,14,146078,0.0-14.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,0,testing.6,testing,dot,,AnotB_grey
5547,NA,,html-button-delay-response,15,152129,0.0-15.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,,1,testing.10,testing,dot,,AnotB_red
5186,NA,,html-button-delay-response,16,157834,0.0-16.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot43'></div></div> </div>,,1,testing.14,testing,dot,,notAnotB
5745,NA,,html-button-delay-response,17,164092,0.0-17.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,,2,testing.12,testing,dot,,AB
19851,NA,,html-button-delay-response,18,184453,0.0-18.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot76'></div></div> </div>,,1,testing.15,testing,dot,,notAnotB
5390,NA,,html-button-delay-response,19,190349,0.0-19.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot54'></div></div> </div>,,2,testing.5,testing,dot,,notAB
5625,NA,,html-button-delay-response,20,196478,0.0-20.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,,2,testing.8,testing,dot,,AnotB_grey
11660,NA,,html-button-delay-response,21,208646,0.0-21.0,6srjcnxtl3,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,,1,testing.11,testing,dot,,AnotB_red
